image_id,x,y,w,h
4636,1525,930,180,180
4636,2882,1708,180,180
4636,2624,1834,181,180
4636,2752,1317,180,181
4636,2695,282,179,179
4982,1929,1556,180,179
4982,2667,1808,180,179
4982,1718,907,180,180
4982,1820,1763,180,180
4982,3034,1350,179,180
4982,1830,1671,180,180
4982,1584,1136,178,179
4982,1874,1112,180,180
4982,2076,1600,179,180
4982,2363,120,179,179
937,2124,709,179,180
937,1346,240,180,180
937,756,232,180,180
937,670,266,180,180
937,2306,738,178,179
937,3582,102,179,180
937,1439,1062,180,180
937,524,1249,180,181
937,698,482,178,180
937,545,1364,180,180
937,2187,808,179,180
937,560,382,180,179
980,669,268,179,180
980,466,1417,179,179
980,554,386,180,180
980,2002,607,180,179
980,448,675,177,181
980,2149,762,179,180
980,546,549,180,180
980,463,822,179,180
980,898,1346,179,179
980,579,1355,180,180
980,2204,725,179,179
980,2121,701,179,180
5128,1826,1491,180,180
5128,2668,1807,180,180
5128,1536,1086,180,180
5128,1830,1671,179,179
5128,3055,1333,180,179
5128,1998,472,179,179
5128,1533,1358,180,180
5128,2570,1157,181,180
5128,2335,456,181,180
6182,2098,1405,179,179
6182,3098,822,179,180
6182,3094,1050,180,180
6182,3136,935,180,180
6182,2115,358,180,179
6182,3036,923,180,181
6182,2941,332,180,180
6182,2261,1423,180,179
4238,2675,1843,180,180
4238,1828,1669,180,180
4238,2977,1590,180,180
4238,2244,187,179,179
4238,2969,1468,179,180
4238,2526,1837,180,180
4238,2974,577,180,179
4238,1455,1206,180,180
4238,2080,1007,180,179
770,2186,706,179,181
770,1209,122,179,180
770,2187,775,179,180
770,662,270,179,179
770,1596,495,179,180
770,2477,592,180,179
770,1515,810,180,180
770,846,1314,179,180
770,820,414,179,180
770,520,0,179,163
770,438,605,180,179
770,2438,767,180,180
770,2283,776,179,180
2451,1710,744,180,179
2451,1829,1670,180,180
2451,3054,1332,179,179
2451,2642,1266,181,179
2451,2574,1723,179,180
2451,1667,1374,180,180
2451,1664,938,180,180
2451,2453,1272,179,179
2451,2436,1875,180,179
2451,2428,241,179,180
6511,2077,1379,180,180
6511,3102,1100,180,181
6511,3135,935,180,180
6511,3042,938,180,180
6511,2941,331,180,180
6511,1639,790,180,181
6511,2943,1019,180,180
6511,2262,1422,179,180
5202,2736,1742,179,180
5202,1829,1670,180,180
5202,3052,1332,179,179
5202,1924,386,180,180
5202,2566,1734,179,181
5202,1848,878,180,180
5202,1524,1071,179,179
5202,1535,1355,180,180
5202,2514,1878,180,180
5202,2590,1485,180,180
4288,2794,1723,179,181
4288,3017,1569,180,180
4288,1828,1670,180,179
4288,2934,1647,180,180
4288,1994,955,179,179
4288,1413,1148,180,180
4288,1468,1354,179,180
4288,2666,1825,180,180
4288,2758,1424,180,180
6592,2077,1379,180,180
6592,3121,1103,180,180
6592,3083,983,180,179
6592,2942,330,180,180
6592,1550,696,179,180
6592,3136,933,180,180
6592,2943,1026,180,180
6592,2262,1422,179,180
6592,2599,1129,180,180
6638,2077,1379,180,180
6638,3134,934,181,180
6638,3044,1051,180,180
6638,3140,990,179,180
6638,1798,435,181,180
6638,2902,1049,179,179
6638,2942,330,180,179
6638,2262,1422,179,180
6638,2611,1129,180,180
5475,2016,819,179,180
5475,2535,1474,180,179
5475,1830,1670,179,180
5475,3055,1332,179,180
5475,1676,1363,181,180
5475,1664,938,180,180
5475,2719,1438,180,180
5475,2083,1084,180,180
5475,2437,1874,179,179
5475,2372,139,179,179
2043,2668,1807,180,180
2043,1537,578,180,179
2043,1830,1670,180,180
2043,3035,1350,179,180
2043,1654,1525,181,181
2043,1618,1152,180,180
2043,1462,781,180,180
2043,1816,1197,179,179
2043,1464,1288,180,180
2043,2040,832,181,180
7351,2042,1323,180,180
7351,3081,1102,180,179
7351,3134,932,181,180
7351,1865,461,180,181
7351,3091,1013,180,179
7351,2942,601,180,180
7351,2264,1432,179,179
7351,2597,1860,180,180
7351,2623,243,180,180
2285,2659,1794,180,180
2285,1829,1670,179,180
2285,3052,1332,179,179
2285,1941,342,179,179
2285,1672,919,180,180
2285,2790,1593,181,181
2285,1595,1371,180,179
2285,2436,1878,179,180
6619,1617,465,179,180
6619,2077,1379,180,180
6619,3030,1123,180,180
6619,3125,966,180,180
6619,2958,1054,180,180
6619,2942,330,180,179
6619,3134,935,181,180
6619,2262,1422,179,180
6619,2600,1129,180,180
2119,2103,548,179,180
2119,1810,1495,179,180
2119,2668,1807,180,180
2119,1536,1086,180,180
2119,1830,1671,179,180
2119,3046,1336,179,180
2119,3153,1266,180,180
2119,2146,612,180,180
2119,1533,1359,180,180
2119,2548,1164,181,180
4016,1902,1548,180,180
4016,2877,1687,180,180
4016,1834,1774,180,181
4016,1829,1675,180,180
4016,3089,601,180,180
4016,1775,569,179,180
4016,2836,659,181,181
4016,1552,1022,180,180
4016,2198,1755,179,180
4190,2995,1522,181,180
4190,2796,1813,180,181
4190,1828,1669,180,180
4190,3149,1282,181,180
4190,2165,136,179,180
4190,2775,399,180,181
4190,1461,1085,179,179
4190,2907,1649,179,180
4190,2099,1022,180,180
4190,2025,1867,179,179
4050,1624,457,180,180
4050,2194,1641,178,179
4050,2877,1687,180,180
4050,1829,1669,180,180
4050,1757,1217,179,179
4050,3149,1278,180,179
4050,3116,675,179,180
4050,1880,1322,180,180
4050,2342,1890,180,180
7060,3193,1083,179,179
7060,2973,838,180,179
7060,3130,934,180,179
7060,2078,465,180,180
7060,2793,375,180,181
7060,3043,1016,180,180
7060,2002,143,178,179
7060,2262,1422,179,180
4357,1684,695,180,180
4357,3016,1569,180,179
4357,2682,1826,180,180
4357,1918,1830,180,180
4357,2891,1639,179,180
4357,1829,1671,179,179
4357,2692,1642,180,180
4357,1531,1397,180,180
4357,2098,1835,181,181
4357,2504,1651,180,180
4204,2789,1781,180,180
4204,1828,1670,180,179
4204,2984,1573,180,180
4204,3093,1441,179,180
4204,2669,452,180,180
4204,1455,1187,180,180
4204,2100,1021,180,180
4204,2254,1786,180,180
4204,2576,1607,180,180
4204,2438,121,179,179
6166,2098,1405,179,179
6166,3093,837,180,180
6166,3137,1057,180,180
6166,3127,931,180,179
6166,2126,334,179,180
6166,3017,882,180,180
6166,2941,332,180,180
6166,2261,1423,180,180
6166,2597,1118,179,180
6265,2099,1404,180,179
6265,3111,816,180,179
6265,3101,1078,180,180
6265,3135,935,179,180
6265,1893,531,180,180
6265,2968,997,180,180
6265,2941,332,180,179
6265,2261,1423,180,179
7485,2515,159,180,180
7485,1736,404,180,180
7485,3185,1074,180,179
7485,2930,603,180,179
7485,3137,930,179,179
7485,3092,902,180,179
7485,2624,154,180,180
7485,2264,1432,179,179
7485,2724,1230,181,180
511,1204,278,180,179
511,793,93,180,180
511,1415,246,180,180
511,2275,772,179,180
511,1534,253,179,180
511,3165,441,179,180
511,1698,694,180,180
511,1190,360,179,179
511,598,555,179,179
511,1452,200,180,180
511,2177,798,180,180
511,550,373,181,179
2209,2789,1768,180,181
2209,1672,860,180,180
2209,1829,1670,180,180
2209,3051,1332,180,179
2209,2539,1737,180,181
2209,1524,1071,178,180
2209,1535,1355,180,180
2209,2489,1884,179,180
2209,2668,1491,179,180
6749,2082,1371,179,179
6749,3212,997,180,180
6749,3132,934,180,180
6749,1932,411,180,180
6749,3059,981,179,179
6749,2922,334,179,180
6749,2902,1048,180,180
6749,2262,1422,179,180
6749,2612,1127,180,180
6432,2071,1399,180,180
6432,3095,916,180,180
6432,3113,1066,180,180
6432,3135,936,180,180
6432,2941,332,180,180
6432,1618,764,180,180
6432,2969,1016,180,180
6432,2261,1423,180,179
7395,1562,444,180,180
7395,2001,1334,180,180
7395,3169,1051,180,179
7395,3136,930,180,180
7395,1842,450,181,180
7395,3116,975,179,179
7395,2941,602,180,179
7395,2264,1432,179,179
7395,2726,1232,181,179
7395,2624,243,180,180
2045,2668,1807,180,180
2045,1830,1670,180,180
2045,3035,1350,179,180
2045,1655,1524,181,180
2045,1613,1154,179,180
2045,1496,801,179,180
2045,1812,1191,180,179
2045,1465,1288,180,180
2045,1566,503,179,180
2045,2041,832,180,180
820,2213,739,179,179
820,2216,740,179,179
820,1437,258,180,180
820,2187,780,180,180
820,549,220,181,180
820,1101,195,180,180
820,2913,1210,180,179
820,2346,749,178,180
820,1440,909,179,180
820,1983,942,178,179
820,666,270,178,179
820,3069,44,178,178
820,408,216,180,180
820,432,626,179,180
820,2291,770,179,180
6173,2098,1405,179,179
6173,3095,826,179,179
6173,3135,1062,180,180
6173,3130,931,179,180
6173,2126,334,179,180
6173,3029,910,180,180
6173,2941,332,180,180
6173,2261,1423,180,179
6416,2071,1399,180,180
6416,3159,1042,180,180
6416,3134,935,180,179
6416,3081,901,180,179
6416,2941,332,180,179
6416,1600,679,178,179
6416,2970,1016,180,180
6416,2262,1422,179,180
5130,1826,1491,179,180
5130,2668,1807,180,180
5130,1536,1086,180,180
5130,1830,1671,179,179
5130,3055,1333,179,179
5130,1982,443,180,180
5130,1533,1358,180,179
5130,2591,1159,180,180
5130,2329,396,180,180
2165,2036,1497,179,180
2165,2668,1807,180,180
2165,1536,1087,180,180
2165,1829,1670,180,180
2165,3051,1332,180,180
2165,2664,220,180,180
2165,1533,1356,180,180
2165,2834,1369,179,180
4208,2785,1789,181,180
4208,1828,1669,180,180
4208,2984,1576,180,180
4208,3060,1463,179,180
4208,2360,1777,181,180
4208,2645,398,180,180
4208,1456,1218,179,179
4208,2104,1021,179,179
4208,2489,1890,180,180
4208,2597,163,180,180
4620,3044,1491,179,179
4620,2892,1691,180,180
4620,1829,1670,179,180
4620,2845,1332,180,180
4620,2734,1747,179,179
4620,1639,1383,180,180
4620,1525,930,180,180
4620,3100,578,179,179
4620,2628,1834,181,180
4620,2696,282,179,179
5472,1976,783,180,180
5472,2536,1473,180,180
5472,1829,1670,180,180
5472,3054,1332,179,180
5472,1676,1363,180,180
5472,1664,938,180,180
5472,2788,1445,181,181
5472,2096,1150,180,180
5472,2437,1874,180,180
5472,2396,134,180,179
4178,3029,1515,180,180
4178,2881,1682,180,180
4178,1828,1668,180,181
4178,3144,1261,180,180
4178,1831,279,180,180
4178,2775,373,180,180
4178,1461,1085,179,179
4178,2101,1043,180,180
4178,2023,1864,179,179
855,2189,781,179,180
855,1223,334,180,180
855,2124,820,179,179
855,668,266,179,180
855,545,335,180,180
855,2911,1234,179,179
855,2521,726,180,180
855,3220,52,179,180
855,1522,786,181,180
855,361,556,176,178
855,442,0,180,162
855,430,642,178,179
855,2394,805,181,180
855,2292,777,180,180
7075,2072,1346,180,180
7075,3079,1015,180,179
7075,3200,1061,180,180
7075,2973,837,180,180
7075,3131,934,180,180
7075,2099,492,180,180
7075,2789,373,180,181
7075,2261,1422,180,180
7075,2335,101,180,180
6288,2099,1404,180,179
6288,3117,817,180,180
6288,3132,1084,179,179
6288,3134,936,180,180
6288,1810,620,180,180
6288,2981,1015,180,180
6288,2942,331,179,180
6288,2262,1423,179,179
6288,2596,1119,180,180
6998,3184,1021,180,180
6998,2985,834,180,180
6998,3128,934,180,180
6998,2074,444,180,180
6998,2793,374,180,181
6998,3020,972,180,180
6998,2087,287,180,180
6998,2262,1422,179,180
6998,2641,1117,180,179
689,1497,207,180,180
689,688,211,180,181
689,738,152,180,179
689,1901,680,179,180
689,3949,1156,147,181
689,2333,684,179,180
689,1852,822,180,179
689,2187,779,179,180
689,687,459,178,180
689,2790,1145,180,181
689,542,528,180,180
689,2255,768,180,180
689,630,272,179,179
2459,2591,1569,180,179
2459,1763,719,179,179
2459,1829,1670,180,180
2459,3054,1332,179,179
2459,2623,1343,180,180
2459,1667,1374,180,180
2459,1664,938,180,180
2459,2437,1874,179,180
2459,2365,1245,180,180
2459,2394,157,180,180
4390,1629,460,180,180
4390,2102,1682,180,180
4390,3010,1571,180,180
4390,2682,1826,181,180
4390,2862,1619,180,181
4390,1828,1669,180,180
4390,1548,1383,180,180
4390,2048,1850,180,180
7135,2074,1346,179,179
7135,3163,1019,180,180
7135,2966,638,180,180
7135,3235,932,179,179
7135,2087,502,179,180
7135,3132,933,180,179
7135,3075,1002,180,180
7135,2261,1422,180,180
7135,2660,1116,180,179
7135,2701,300,180,180
4089,2727,1788,180,180
4089,1910,1681,180,180
4089,1705,1291,181,180
4089,3150,1275,180,180
4089,1829,1670,180,180
4089,1963,345,179,180
4089,2889,495,180,180
4089,1466,1121,179,180
4089,2343,1469,179,180
4089,2877,1689,180,179
2297,2658,1796,180,179
2297,1829,1670,179,180
2297,3051,1332,180,179
2297,1958,278,179,180
2297,1671,920,180,180
2297,2796,1590,180,181
2297,1595,1371,180,179
2297,2436,1877,180,179
4344,1828,1671,179,179
4344,3016,1571,180,179
4344,2682,1826,180,181
4344,1706,1682,180,179
4344,2936,1616,180,180
4344,1776,851,180,179
4344,2703,1654,179,179
4344,1531,1398,180,180
4344,2187,1820,181,180
4344,2641,1571,179,179
5279,2685,1749,179,180
5279,1829,1670,180,180
5279,3052,1332,179,179
5279,1946,375,179,180
5279,1675,919,180,180
5279,2700,1619,179,180
5279,1596,1370,179,180
5279,2434,1879,180,179
6941,3192,1093,179,179
6941,3128,933,180,180
6941,1959,421,180,180
6941,3011,862,181,180
6941,2843,456,180,180
6941,2888,983,180,180
6941,2262,1422,179,180
6941,2628,1123,180,180
6941,2760,260,180,180
4927,1854,1413,180,179
4927,2667,1807,180,180
4927,1715,897,180,180
4927,1936,1733,179,180
4927,3108,1398,180,179
4927,1829,1671,180,180
4927,3029,1325,180,180
4927,1576,1160,180,180
4927,2247,1843,180,180
4927,1974,1360,179,179
4389,1620,458,180,180
4389,2064,1680,180,180
4389,3010,1571,180,180
4389,2682,1826,181,180
4389,2863,1619,180,180
4389,1828,1670,180,180
4389,2706,1648,182,181
4389,1548,1383,180,180
4389,2062,1858,180,180
4560,1829,1670,179,180
4560,3057,1501,179,180
4560,2510,1120,180,179
4560,3124,1436,179,180
4560,2744,1746,180,179
4560,1525,931,179,180
4560,2872,1645,179,180
4560,1547,1383,180,180
4560,2495,1219,179,179
4560,2626,1833,181,180
6689,2077,1378,180,180
6689,3034,1049,180,180
6689,3164,1037,180,179
6689,3133,934,179,179
6689,1908,416,180,180
6689,2928,339,179,180
6689,2903,1049,179,179
6689,2262,1422,179,180
6689,2610,1127,180,181
6513,2077,1379,180,180
6513,3102,1101,181,180
6513,3135,935,179,180
6513,3042,938,180,180
6513,2942,330,179,180
6513,1639,790,180,181
6513,2942,1026,181,179
6513,2261,1422,180,180
6513,2608,1127,180,180
4232,2703,1828,180,180
4232,1828,1669,180,180
4232,2977,1592,179,180
4232,2989,1482,179,181
4232,1441,1171,180,181
4232,2081,1008,179,180
4232,2755,244,181,181
4232,2438,1867,180,179
4232,2573,267,180,180
7318,2042,1322,180,180
7318,3136,931,180,180
7318,3118,1070,181,179
7318,3234,1000,181,180
7318,1846,455,181,181
7318,3101,986,179,180
7318,2956,596,180,179
7318,2264,1431,179,180
7318,2685,1204,180,179
7318,2622,242,180,180
6773,2082,1371,179,180
6773,3133,934,180,180
6773,3196,975,179,180
6773,1932,411,180,180
6773,3086,982,179,179
6773,2922,334,179,180
6773,2907,1037,180,180
6773,2262,1422,179,179
6773,2612,1127,180,180
4912,2667,1808,180,179
4912,1715,897,180,180
4912,1947,1759,179,180
4912,3004,1347,180,180
4912,1828,1671,180,180
4912,1791,1456,179,180
4912,1580,1161,180,181
4912,3165,1024,180,180
4912,2244,1834,181,180
4912,1975,1360,179,179
2075,2669,1807,179,180
2075,1678,1121,181,180
2075,1830,1671,179,180
2075,3034,1350,180,179
2075,1656,1517,181,180
2075,1995,555,179,180
2075,1550,1178,180,179
2075,1476,1297,180,180
2075,2003,984,179,179
676,2094,683,180,180
676,706,217,179,180
676,3954,1129,142,181
676,2345,680,179,179
676,1935,742,179,180
676,772,407,180,180
676,603,187,181,180
676,545,518,180,181
676,1366,12,182,178
676,2193,788,179,180
676,2233,747,179,180
676,2260,774,180,180
676,627,276,180,180
4653,2886,1707,180,179
4653,2785,1728,180,180
4653,1829,1670,179,180
4653,3055,1468,179,180
4653,3149,1202,180,180
4653,1634,1385,180,180
4653,1525,930,179,180
4653,2627,1834,181,180
4653,2752,1316,181,180
4653,2322,271,180,180
4279,1828,1669,180,180
4279,3010,1575,180,180
4279,2766,1413,180,180
4279,1385,1110,180,180
4279,2889,1585,179,180
4279,1440,1250,179,179
4279,1993,955,179,179
4279,2661,1831,180,180
6972,3184,1063,180,180
6972,3130,934,180,180
6972,1966,415,180,180
6972,3008,882,180,180
6972,2789,373,180,180
6972,2895,957,180,179
6972,2262,1422,179,180
6972,2627,1124,180,179
6972,2301,239,180,180
5485,2036,887,180,179
5485,2611,1670,181,180
5485,1829,1670,180,180
5485,3054,1332,179,180
5485,2179,248,180,180
5485,1677,1364,180,180
5485,1665,938,179,180
5485,2054,990,179,179
5485,2436,1875,179,179
5485,2541,1513,180,179
5102,1774,1476,179,179
5102,2668,1807,180,180
5102,1715,839,180,179
5102,1830,1671,179,180
5102,3034,1350,180,180
5102,2103,433,180,181
5102,1567,1051,180,180
5102,1529,1306,179,180
5102,2206,1184,180,180
5102,3180,812,180,180
4294,3016,1569,179,179
4294,1829,1670,179,180
4294,2929,1661,179,180
4294,1989,948,179,179
4294,2769,1727,180,180
4294,1423,1196,180,180
4294,1492,1422,180,181
4294,2675,1822,181,180
4294,2759,1425,180,180
7037,1833,448,180,180
7037,3195,1071,180,180
7037,2973,839,180,179
7037,3131,934,179,179
7037,2066,446,181,180
7037,2794,375,180,180
7037,3037,999,181,180
7037,2262,1422,179,180
4820,2589,1754,180,180
4820,1828,1670,180,180
4820,3003,1351,180,180
4820,1563,1292,180,180
4820,2876,924,180,180
4820,1623,759,180,180
4820,2759,1630,180,181
4820,1672,1380,180,180
4820,2352,1860,180,180
4820,2481,1589,178,179
7401,2001,1334,179,180
7401,3177,1058,180,180
7401,3135,930,180,180
7401,1808,399,179,179
7401,3112,972,179,179
7401,2941,602,180,179
7401,1762,290,180,179
7401,2264,1432,179,179
7401,2726,1231,180,180
7401,2624,243,180,180
595,1920,857,179,180
595,604,259,179,180
595,1168,0,180,155
595,3118,1357,179,180
595,3798,1348,179,180
595,2254,769,180,179
595,1655,413,180,180
595,1452,955,179,179
595,740,322,179,179
595,512,245,181,180
595,2822,1148,181,181
595,547,638,180,180
595,2172,798,180,180
595,558,480,180,180
7481,2533,161,180,180
7481,1736,404,180,180
7481,2002,1334,179,179
7481,3185,1073,180,179
7481,2929,603,180,179
7481,3138,930,179,179
7481,3093,907,179,179
7481,2664,153,180,179
7481,2264,1432,179,179
7481,2724,1230,181,180
5499,1844,884,180,180
5499,1829,1670,180,180
5499,3054,1332,179,180
5499,2170,255,179,180
5499,1718,1388,179,179
5499,1760,983,179,179
5499,2012,1052,179,179
5499,2432,1894,180,180
5499,2504,1533,181,180
6962,3192,1095,179,179
6962,3129,933,180,180
6962,1959,421,180,180
6962,3008,883,180,180
6962,2789,374,180,180
6962,2894,956,180,180
6962,2262,1422,179,180
6962,2627,1123,180,180
6962,2491,190,179,179
6602,1540,541,179,180
6602,2077,1379,180,180
6602,3099,1110,179,179
6602,3104,981,180,180
6602,2942,330,180,180
6602,3135,933,181,181
6602,2991,1053,180,180
6602,2261,1422,180,180
6602,2600,1129,180,180
7026,1753,504,179,179
7026,3203,1065,180,180
7026,2971,838,181,180
7026,3130,934,180,180
7026,2075,454,181,180
7026,2794,374,180,180
7026,3044,974,180,180
7026,2262,1422,179,180
6676,2077,1378,180,180
6676,3035,1055,180,181
6676,3132,1037,180,180
6676,3133,934,180,179
6676,1909,418,180,180
6676,2902,1049,180,179
6676,2942,331,180,179
6676,2262,1422,179,180
6676,2610,1128,180,181
504,1811,470,180,180
504,896,53,180,179
504,558,351,180,180
504,1569,309,179,180
504,3705,1309,183,181
504,1688,669,180,180
504,1144,291,179,179
504,1075,288,180,179
504,623,489,179,179
504,1366,182,181,181
504,2236,790,179,179
504,3061,604,180,180
504,2171,786,180,180
2186,2791,1787,181,181
2186,1523,1070,179,180
2186,1829,1670,179,180
2186,3050,1332,180,180
2186,1928,383,179,180
2186,2662,1754,179,180
2186,2855,1609,179,180
2186,1534,1355,180,180
2186,2395,699,181,180
2186,2419,1547,179,179
7222,1706,299,179,179
7222,2069,1327,180,180
7222,3124,1050,180,180
7222,2973,656,180,180
7222,2059,499,179,180
7222,3102,931,180,180
7222,2264,1432,180,179
7222,2686,1205,180,180
7222,2702,301,180,179
768,2175,702,179,181
768,1258,217,180,179
768,2188,776,179,179
768,662,268,179,179
768,1586,492,179,180
768,2414,660,180,180
768,1518,856,180,179
768,832,1274,180,180
768,808,402,179,180
768,519,0,180,162
768,2479,746,181,180
768,435,612,179,180
768,2277,778,180,181
4054,1693,382,180,180
4054,2247,1611,179,180
4054,2877,1687,180,180
4054,1828,1669,180,180
4054,3149,1278,180,179
4054,1763,1256,179,179
4054,3080,612,180,179
4054,2474,1857,180,179
4054,1913,1220,180,179
6272,2099,1404,180,179
6272,3112,817,180,179
6272,3102,1078,179,180
6272,3135,935,180,180
6272,1922,562,179,180
6272,2968,997,180,180
6272,2941,331,180,180
6272,2262,1423,179,179
4218,2658,1821,181,180
4218,1828,1669,180,180
4218,2982,1585,180,181
4218,3062,1503,179,180
4218,2641,393,180,179
4218,2098,1021,180,180
4218,2790,1781,182,181
4218,1452,1208,180,180
4218,2438,1866,180,180
4218,2628,159,179,179
4763,2857,1645,179,179
4763,1829,1670,179,180
4763,3052,1420,179,180
4763,2669,1177,180,180
4763,1784,371,179,180
